store_format,group,producer,global_sku_name,akb_sku,akb_grp,kg_sku
Формат 5,Группа 5,Производитель 1652,SKU 1652,283,817,708.63
Формат 5,Группа 5,Производитель 1653,SKU 1653,283,817,708.63
Формат 5,Группа 5,Производитель 1654,SKU 1654,283,817,708.63
Формат 5,Группа 5,Производитель 1655,SKU 1655,283,817,708.63
Формат 5,Группа 5,Производитель 1656,SKU 1656,283,817,708.63
Формат 5,Группа 5,Производитель 1657,SKU 1657,283,817,708.63
Формат 5,Группа 2,Производитель 1658,SKU 1658,283,817,708.63
Формат 5,Группа 2,Производитель 1659,SKU 1659,283,817,708.63
Формат 5,Группа 2,Производитель 1660,SKU 1660,283,817,708.63
Формат 1,Группа 5,Производитель 1661,SKU 1661,283,817,708.63
Формат 5,Группа 4,Производитель 1662,SKU 1662,283,817,708.63
Формат 5,Группа 2,Производитель 1663,SKU 1663,283,817,708.63
Формат 5,Группа 2,Производитель 1664,SKU 1664,283,817,708.63
Формат 1,Группа 2,Производитель 1665,SKU 1665,283,817,708.63
Формат 1,Группа 5,Производитель 1666,SKU 1666,283,817,708.63
Формат 1,Группа 2,Производитель 1667,SKU 1667,283,817,708.63
Формат 5,Группа 2,Производитель 1668,SKU 1668,283,817,708.63
Формат 5,Группа 2,Производитель 1669,SKU 1669,283,817,708.63
Формат 5,Группа 5,Производитель 1670,SKU 1670,283,817,708.63
Формат 5,Группа 5,Производитель 1671,SKU 1671,283,817,708.63
Формат 1,Группа 1,Производитель 1672,SKU 1672,283,817,708.63
Формат 1,Группа 4,Производитель 1673,SKU 1673,283,817,708.63
Формат 1,Группа 1,Производитель 1674,SKU 1674,283,817,708.63
Формат 1,Группа 3,Производитель 1675,SKU 1675,283,817,708.63
Формат 1,Группа 1,Производитель 1676,SKU 1676,283,817,708.63
Формат 1,Группа 4,Производитель 1677,SKU 1677,283,817,708.63
Формат 1,Группа 3,Производитель 1678,SKU 1678,283,817,708.63
Формат 1,Группа 5,Производитель 1679,SKU 1679,283,817,708.63
Формат 1,Группа 4,Производитель 1680,SKU 1680,283,817,708.63
Формат 1,Группа 3,Производитель 1681,SKU 1681,283,817,708.63
Формат 1,Группа 1,Производитель 1682,SKU 1682,283,817,708.63
Формат 1,Группа 1,Производитель 1683,SKU 1683,283,817,708.63
Формат 5,Группа 1,Производитель 1684,SKU 1684,283,817,708.63
Формат 1,Группа 2,Производитель 1685,SKU 1685,283,817,708.63
Формат 1,Группа 2,Производитель 1686,SKU 1686,283,817,708.63
Формат 1,Группа 2,Производитель 1687,SKU 1687,283,817,708.63
Формат 1,Группа 5,Производитель 1688,SKU 1688,283,817,708.63
Формат 1,Группа 5,Производитель 1689,SKU 1689,283,817,708.63
Формат 1,Группа 5,Производитель 1690,SKU 1690,283,817,708.63
Формат 1,Группа 5,Производитель 1691,SKU 1691,283,817,708.63
Формат 1,Группа 5,Производитель 1692,SKU 1692,283,817,708.63
Формат 1,Группа 5,Производитель 1693,SKU 1693,283,817,708.63
Формат 5,Группа 2,Производитель 1694,SKU 1694,283,817,708.63
Формат 1,Группа 5,Производитель 1695,SKU 1695,283,817,708.63
Формат 5,Группа 1,Производитель 1696,SKU 1696,283,817,708.63
Формат 4,Группа 3,Производитель 1697,SKU 1697,283,817,708.63
Формат 4,Группа 3,Производитель 1698,SKU 1698,283,817,708.63
Формат 3,Группа 3,Производитель 1699,SKU 1699,283,817,708.63
Формат 5,Группа 3,Производитель 1700,SKU 1700,283,817,708.63
Формат 3,Группа 3,Производитель 1701,SKU 1701,283,817,708.63
Формат 5,Группа 3,Производитель 1702,SKU 1702,283,817,708.63
Формат 3,Группа 6,Производитель 1703,SKU 1703,283,817,708.63
Формат 3,Группа 3,Производитель 1704,SKU 1704,283,817,708.63
Формат 4,Группа 3,Производитель 1705,SKU 1705,283,817,708.63
Формат 5,Группа 3,Производитель 1706,SKU 1706,283,817,708.63
Формат 5,Группа 3,Производитель 1707,SKU 1707,283,817,708.63
Формат 5,Группа 3,Производитель 1708,SKU 1708,283,817,708.63
Формат 4,Группа 2,Производитель 1709,SKU 1709,283,817,708.63
Формат 4,Группа 2,Производитель 1710,SKU 1710,283,817,708.63
Формат 4,Группа 2,Производитель 1711,SKU 1711,283,817,708.63
Формат 4,Группа 1,Производитель 1712,SKU 1712,283,817,708.63
Формат 3,Группа 2,Производитель 1713,SKU 1713,283,817,708.63
Формат 3,Группа 4,Производитель 1714,SKU 1714,283,817,708.63
Формат 3,Группа 2,Производитель 1715,SKU 1715,283,817,708.63
Формат 3,Группа 2,Производитель 1716,SKU 1716,283,817,708.63
Формат 3,Группа 4,Производитель 1717,SKU 1717,283,817,708.63
Формат 4,Группа 1,Производитель 1718,SKU 1718,283,817,708.63
Формат 3,Группа 1,Производитель 1719,SKU 1719,283,817,708.63
Формат 4,Группа 1,Производитель 1720,SKU 1720,283,817,708.63
Формат 5,Группа 4,Производитель 1721,SKU 1721,283,817,708.63
Формат 5,Группа 1,Производитель 1722,SKU 1722,283,817,708.63
Формат 3,Группа 1,Производитель 1723,SKU 1723,283,817,708.63
Формат 5,Группа 1,Производитель 1724,SKU 1724,283,817,708.63
Формат 5,Группа 1,Производитель 1725,SKU 1725,283,817,708.63
Формат 3,Группа 4,Производитель 1726,SKU 1726,283,817,708.63
Формат 5,Группа 1,Производитель 1727,SKU 1727,283,817,708.63
Формат 3,Группа 4,Производитель 1728,SKU 1728,283,817,708.63
Формат 3,Группа 2,Производитель 1729,SKU 1729,283,817,708.63
Формат 3,Группа 2,Производитель 1730,SKU 1730,283,817,708.63
Формат 3,Группа 4,Производитель 1731,SKU 1731,283,817,708.63
Формат 3,Группа 2,Производитель 1732,SKU 1732,283,817,708.63
Формат 3,Группа 4,Производитель 1733,SKU 1733,283,817,708.63
Формат 4,Группа 2,Производитель 1734,SKU 1734,283,817,708.63
Формат 5,Группа 2,Производитель 1735,SKU 1735,283,817,708.63
Формат 3,Группа 1,Производитель 1736,SKU 1736,283,817,708.63
Формат 3,Группа 1,Производитель 1737,SKU 1737,283,817,708.63
Формат 5,Группа 2,Производитель 1738,SKU 1738,283,817,708.63
Формат 5,Группа 1,Производитель 1739,SKU 1739,283,817,708.63
Формат 5,Группа 1,Производитель 1740,SKU 1740,283,817,708.63
Формат 5,Группа 2,Производитель 1741,SKU 1741,283,817,708.63
Формат 4,Группа 2,Производитель 1742,SKU 1742,283,817,708.63
Формат 4,Группа 2,Производитель 1743,SKU 1743,283,817,708.63
Формат 4,Группа 3,Производитель 1744,SKU 1744,283,817,708.63
Формат 4,Группа 1,Производитель 1745,SKU 1745,283,817,708.63
Формат 4,Группа 2,Производитель 1746,SKU 1746,283,817,708.63
Формат 4,Группа 1,Производитель 1747,SKU 1747,283,817,708.63
Формат 2,Группа 1,Производитель 1748,SKU 1748,283,817,708.63
Формат 2,Группа 2,Производитель 1749,SKU 1749,283,817,708.63
Формат 2,Группа 6,Производитель 1750,SKU 1750,283,817,708.63
Формат 2,Группа 1,Производитель 1751,SKU 1751,283,817,708.63
Формат 2,Группа 1,Производитель 1752,SKU 1752,283,817,708.63
Формат 2,Группа 1,Производитель 1753,SKU 1753,283,817,708.63
Формат 2,Группа 1,Производитель 1754,SKU 1754,283,817,708.63
Формат 2,Группа 4,Производитель 1755,SKU 1755,283,817,708.63
Формат 2,Группа 3,Производитель 1756,SKU 1756,283,817,708.63
Формат 2,Группа 3,Производитель 1757,SKU 1757,283,817,708.63
Формат 2,Группа 3,Производитель 1758,SKU 1758,283,817,708.63
Формат 2,Группа 1,Производитель 1759,SKU 1759,283,817,708.63
Формат 2,Группа 3,Производитель 1760,SKU 1760,283,817,708.63
Формат 2,Группа 3,Производитель 1761,SKU 1761,283,817,708.63
Формат 2,Группа 2,Производитель 1762,SKU 1762,283,817,708.63
Формат 2,Группа 2,Производитель 1763,SKU 1763,283,817,708.63
Формат 2,Группа 2,Производитель 1764,SKU 1764,283,817,708.63
Формат 1,Группа 1,Производитель 1765,SKU 1765,283,817,708.63
Формат 1,Группа 3,Производитель 1766,SKU 1766,283,817,708.63
Формат 1,Группа 2,Производитель 1767,SKU 1767,283,817,708.63
Формат 1,Группа 6,Производитель 1768,SKU 1768,283,817,708.63
Формат 1,Группа 1,Производитель 1769,SKU 1769,283,817,708.63
Формат 1,Группа 3,Производитель 1770,SKU 1770,283,817,708.63
Формат 1,Группа 1,Производитель 1771,SKU 1771,283,817,708.63
Формат 1,Группа 2,Производитель 1772,SKU 1772,283,817,708.63
Формат 1,Группа 4,Производитель 1773,SKU 1773,283,817,708.63
Формат 1,Группа 3,Производитель 1774,SKU 1774,283,817,708.63
Формат 1,Группа 3,Производитель 1775,SKU 1775,283,817,708.63
Формат 1,Группа 4,Производитель 1776,SKU 1776,283,817,708.63
Формат 1,Группа 1,Производитель 1777,SKU 1777,283,817,708.63
Формат 1,Группа 1,Производитель 1778,SKU 1778,283,817,708.63
Формат 1,Группа 1,Производитель 1779,SKU 1779,283,817,708.63
Формат 1,Группа 2,Производитель 1780,SKU 1780,283,817,708.63
Формат 1,Группа 2,Производитель 1781,SKU 1781,283,817,708.63
Формат 1,Группа 2,Производитель 1782,SKU 1782,283,817,708.63
Формат 1,Группа 1,Производитель 1783,SKU 1783,283,817,708.63
Формат 1,Группа 4,Производитель 1784,SKU 1784,283,817,708.63
Формат 1,Группа 2,Производитель 1785,SKU 1785,283,817,708.63
Формат 1,Группа 2,Производитель 1786,SKU 1786,283,817,708.63
Формат 1,Группа 2,Производитель 1787,SKU 1787,283,817,708.63
Формат 1,Группа 1,Производитель 1788,SKU 1788,283,817,708.63
Формат 1,Группа 4,Производитель 1789,SKU 1789,283,817,708.63
Формат 1,Группа 1,Производитель 1790,SKU 1790,283,817,708.63
Формат 1,Группа 3,Производитель 1791,SKU 1791,283,817,708.63
Формат 1,Группа 2,Производитель 1792,SKU 1792,283,817,708.63
Формат 1,Группа 3,Производитель 1793,SKU 1793,283,817,708.63
Формат 1,Группа 3,Производитель 1794,SKU 1794,283,817,708.63
Формат 1,Группа 1,Производитель 1795,SKU 1795,283,817,708.63
Формат 1,Группа 1,Производитель 1796,SKU 1796,283,817,708.63
Формат 1,Группа 1,Производитель 1797,SKU 1797,283,817,708.63
Формат 1,Группа 4,Производитель 1798,SKU 1798,283,817,708.63
Формат 1,Группа 1,Производитель 1799,SKU 1799,283,817,708.63
Формат 1,Группа 2,Производитель 1800,SKU 1800,283,817,708.63
Формат 1,Группа 3,Производитель 1801,SKU 1801,283,817,708.63
Формат 1,Группа 2,Производитель 1802,SKU 1802,283,817,708.63
Формат 2,Группа 1,Производитель 1803,SKU 1803,283,817,708.63
Формат 2,Группа 1,Производитель 1804,SKU 1804,283,817,708.63
Формат 2,Группа 2,Производитель 1805,SKU 1805,283,817,708.63
Формат 2,Группа 1,Производитель 1806,SKU 1806,283,817,708.63
Формат 2,Группа 3,Производитель 1807,SKU 1807,283,817,708.63
Формат 2,Группа 2,Производитель 1808,SKU 1808,283,817,708.63
Формат 2,Группа 1,Производитель 1809,SKU 1809,283,817,708.63
Формат 2,Группа 1,Производитель 1810,SKU 1810,283,817,708.63
Формат 2,Группа 2,Производитель 1811,SKU 1811,283,817,708.63
Формат 2,Группа 3,Производитель 1812,SKU 1812,283,817,708.63
Формат 2,Группа 2,Производитель 1813,SKU 1813,283,817,708.63
Формат 2,Группа 2,Производитель 1814,SKU 1814,283,817,708.63
Формат 2,Группа 3,Производитель 1815,SKU 1815,283,817,708.63
Формат 2,Группа 1,Производитель 1816,SKU 1816,283,817,708.63
Формат 2,Группа 1,Производитель 1817,SKU 1817,283,817,708.63
Формат 2,Группа 3,Производитель 1818,SKU 1818,283,817,708.63
Формат 2,Группа 2,Производитель 1819,SKU 1819,283,817,708.63
Формат 4,Группа 1,Производитель 1820,SKU 1820,283,817,708.63
Формат 2,Группа 4,Производитель 1821,SKU 1821,283,817,708.63
Формат 1,Группа 2,Производитель 1822,SKU 1822,283,817,708.63
Формат 1,Группа 2,Производитель 1823,SKU 1823,283,817,708.63
Формат 1,Группа 2,Производитель 1824,SKU 1824,283,817,708.63
Формат 2,Группа 4,Производитель 1825,SKU 1825,283,817,708.63
Формат 1,Группа 4,Производитель 1826,SKU 1826,283,817,708.63
Формат 2,Группа 5,Производитель 1827,SKU 1827,283,817,708.63
Формат 2,Группа 5,Производитель 1828,SKU 1828,283,817,708.63
Формат 2,Группа 5,Производитель 1829,SKU 1829,283,817,708.63
Формат 2,Группа 5,Производитель 1830,SKU 1830,283,817,708.63
Формат 2,Группа 5,Производитель 1831,SKU 1831,283,817,708.63
Формат 2,Группа 5,Производитель 1832,SKU 1832,283,817,708.63
Формат 4,Группа 5,Производитель 1833,SKU 1833,283,817,708.63
Формат 2,Группа 5,Производитель 1834,SKU 1834,283,817,708.63
Формат 2,Группа 5,Производитель 1835,SKU 1835,283,817,708.63
Формат 4,Группа 5,Производитель 1836,SKU 1836,283,817,708.63
Формат 2,Группа 5,Производитель 1837,SKU 1837,283,817,708.63
Формат 2,Группа 5,Производитель 1838,SKU 1838,283,817,708.63
Формат 2,Группа 5,Производитель 1839,SKU 1839,283,817,708.63
Формат 2,Группа 5,Производитель 1840,SKU 1840,283,817,708.63
Формат 2,Группа 5,Производитель 1841,SKU 1841,283,817,708.63
Формат 2,Группа 5,Производитель 1842,SKU 1842,283,817,708.63
Формат 2,Группа 5,Производитель 1843,SKU 1843,283,817,708.63
Формат 4,Группа 5,Производитель 1844,SKU 1844,283,817,708.63
Формат 2,Группа 5,Производитель 1845,SKU 1845,283,817,708.63
Формат 1,Группа 5,Производитель 1846,SKU 1846,283,817,708.63
Формат 1,Группа 5,Производитель 1847,SKU 1847,283,817,708.63
Формат 1,Группа 5,Производитель 1848,SKU 1848,283,817,708.63
Формат 1,Группа 5,Производитель 1849,SKU 1849,283,817,708.63
Формат 1,Группа 5,Производитель 1850,SKU 1850,283,817,708.63
Формат 1,Группа 5,Производитель 1851,SKU 1851,283,817,708.63
Формат 1,Группа 5,Производитель 1852,SKU 1852,283,817,708.63
Формат 1,Группа 5,Производитель 1853,SKU 1853,283,817,708.63
Формат 1,Группа 2,Производитель 1854,SKU 1854,283,817,708.63
Формат 1,Группа 1,Производитель 1855,SKU 1855,283,817,708.63
Формат 3,Группа 3,Производитель 1856,SKU 1856,283,817,708.63
Формат 1,Группа 2,Производитель 1857,SKU 1857,283,817,708.63
Формат 1,Группа 1,Производитель 1858,SKU 1858,283,817,708.63
Формат 1,Группа 2,Производитель 1859,SKU 1859,283,817,708.63
Формат 1,Группа 3,Производитель 1860,SKU 1860,283,817,708.63
Формат 1,Группа 1,Производитель 1861,SKU 1861,283,817,708.63
Формат 1,Группа 2,Производитель 1862,SKU 1862,283,817,708.63
Формат 1,Группа 2,Производитель 1863,SKU 1863,283,817,708.63
Формат 1,Группа 2,Производитель 1864,SKU 1864,283,817,708.63
Формат 1,Группа 2,Производитель 1865,SKU 1865,283,817,708.63
Формат 1,Группа 3,Производитель 1866,SKU 1866,283,817,708.63
Формат 1,Группа 6,Производитель 1867,SKU 1867,283,817,708.63
Формат 1,Группа 1,Производитель 1868,SKU 1868,283,817,708.63
Формат 5,Группа 2,Производитель 1869,SKU 1869,283,817,708.63
Формат 1,Группа 1,Производитель 1870,SKU 1870,283,817,708.63
Формат 1,Группа 3,Производитель 1871,SKU 1871,283,817,708.63
Формат 1,Группа 2,Производитель 1872,SKU 1872,283,817,708.63
Формат 1,Группа 1,Производитель 1873,SKU 1873,283,817,708.63
Формат 1,Группа 1,Производитель 1874,SKU 1874,283,817,708.63
Формат 1,Группа 1,Производитель 1875,SKU 1875,283,817,708.63
Формат 1,Группа 3,Производитель 1876,SKU 1876,283,817,708.63
Формат 1,Группа 1,Производитель 1877,SKU 1877,283,817,708.63
Формат 3,Группа 3,Производитель 1878,SKU 1878,283,817,708.63
Формат 5,Группа 3,Производитель 1879,SKU 1879,283,817,708.63
Формат 3,Группа 2,Производитель 1880,SKU 1880,283,817,708.63
Формат 3,Группа 1,Производитель 1881,SKU 1881,283,817,708.63
Формат 5,Группа 1,Производитель 1882,SKU 1882,283,817,708.63
Формат 3,Группа 1,Производитель 1883,SKU 1883,283,817,708.63
Формат 5,Группа 2,Производитель 1884,SKU 1884,283,817,708.63
Формат 5,Группа 2,Производитель 1885,SKU 1885,283,817,708.63
Формат 3,Группа 5,Производитель 1886,SKU 1886,283,817,708.63
Формат 3,Группа 5,Производитель 1887,SKU 1887,283,817,708.63
Формат 3,Группа 5,Производитель 1888,SKU 1888,283,817,708.63
Формат 5,Группа 5,Производитель 1889,SKU 1889,283,817,708.63
Формат 3,Группа 5,Производитель 1890,SKU 1890,283,817,708.63
Формат 3,Группа 5,Производитель 1891,SKU 1891,283,817,708.63
Формат 5,Группа 5,Производитель 1892,SKU 1892,283,817,708.63
Формат 3,Группа 5,Производитель 1893,SKU 1893,283,817,708.63
Формат 3,Группа 5,Производитель 1894,SKU 1894,283,817,708.63
Формат 5,Группа 5,Производитель 1895,SKU 1895,283,817,708.63
Формат 5,Группа 5,Производитель 1896,SKU 1896,283,817,708.63
Формат 5,Группа 1,Производитель 1897,SKU 1897,283,817,708.63
Формат 5,Группа 2,Производитель 1898,SKU 1898,283,817,708.63
Формат 5,Группа 2,Производитель 1899,SKU 1899,283,817,708.63
Формат 3,Группа 3,Производитель 1900,SKU 1900,283,817,708.63
Формат 3,Группа 2,Производитель 1901,SKU 1901,283,817,708.63
Формат 3,Группа 1,Производитель 1902,SKU 1902,283,817,708.63
Формат 3,Группа 3,Производитель 1903,SKU 1903,283,817,708.63
Формат 3,Группа 1,Производитель 1904,SKU 1904,283,817,708.63
Формат 3,Группа 1,Производитель 1905,SKU 1905,283,817,708.63
Формат 3,Группа 1,Производитель 1906,SKU 1906,283,817,708.63
Формат 3,Группа 1,Производитель 1907,SKU 1907,283,817,708.63
Формат 5,Группа 1,Производитель 1908,SKU 1908,283,817,708.63
Формат 1,Группа 2,Производитель 1909,SKU 1909,283,817,708.63
Формат 5,Группа 5,Производитель 1910,SKU 1910,283,817,708.63
Формат 5,Группа 2,Производитель 1911,SKU 1911,283,817,708.63
Формат 1,Группа 2,Производитель 1912,SKU 1912,283,817,708.63
Формат 1,Группа 1,Производитель 1913,SKU 1913,283,817,708.63
Формат 1,Группа 1,Производитель 1914,SKU 1914,283,817,708.63
Формат 1,Группа 3,Производитель 1915,SKU 1915,283,817,708.63
Формат 1,Группа 3,Производитель 1916,SKU 1916,283,817,708.63
Формат 1,Группа 4,Производитель 1917,SKU 1917,283,817,708.63
Формат 1,Группа 5,Производитель 1918,SKU 1918,283,817,708.63
Формат 1,Группа 5,Производитель 1919,SKU 1919,283,817,708.63
Формат 1,Группа 3,Производитель 1920,SKU 1920,283,817,708.63
Формат 1,Группа 2,Производитель 1921,SKU 1921,283,817,708.63
Формат 1,Группа 3,Производитель 1922,SKU 1922,283,817,708.63
Формат 1,Группа 3,Производитель 1923,SKU 1923,283,817,708.63
Формат 1,Группа 2,Производитель 1924,SKU 1924,283,817,708.63
Формат 1,Группа 5,Производитель 1925,SKU 1925,283,817,708.63
Формат 1,Группа 5,Производитель 1926,SKU 1926,283,817,708.63
Формат 1,Группа 5,Производитель 1927,SKU 1927,283,817,708.63
Формат 1,Группа 5,Производитель 1928,SKU 1928,283,817,708.63
Формат 1,Группа 5,Производитель 1929,SKU 1929,283,817,708.63
Формат 1,Группа 5,Производитель 1930,SKU 1930,283,817,708.63
Формат 1,Группа 5,Производитель 1931,SKU 1931,283,817,708.63
Формат 1,Группа 5,Производитель 1932,SKU 1932,283,817,708.63
